"attempt","ip_address","created_date","reason","uuid","model"
749315,"172.64.238.119","2023-10-25 23:22:36.744322","Bad credentials","196e194b-b553-451c-bbdf-667eb4834cd5","iPhone 8 Plus"
749314,"188.114.111.52","2023-10-25 22:19:27.946494","Bad credentials",NULL,NULL
749313,"172.70.57.217","2023-10-25 21:30:15.682132","Bad credentials",NULL,NULL
749312,"172.70.57.246","2023-10-25 19:52:51.319951","Bad credentials","18e4128b-7563-4ae1-87c8-4db16dc9215b","iPhone 11"
749311,"172.71.126.51","2023-10-25 18:54:15.07041","Bad credentials",NULL,NULL
749310,"141.101.76.46","2023-10-25 18:54:07.917164","Bad credentials",NULL,NULL
749309,"172.71.135.81","2023-10-25 18:44:56.889356","Bad credentials",NULL,NULL
749308,"162.158.22.110","2023-10-25 18:42:08.359627","Bad credentials",NULL,NULL
749307,"162.158.22.107","2023-10-25 18:42:02.237632","Bad credentials",NULL,NULL
749306,"172.71.134.51","2023-10-25 18:36:02.353471","Bad credentials",NULL,NULL
749305,"172.71.135.29","2023-10-25 18:32:59.820473","Bad credentials",NULL,NULL
749304,"141.101.69.97","2023-10-25 18:32:52.061959","Bad credentials",NULL,NULL
749303,"141.101.69.63","2023-10-25 17:23:09.703826","Bad credentials","ac992f46-91a4-4418-b04d-1adba39d5d3f","moto g(9) plus"
749302,"172.68.134.149","2023-10-25 17:12:53.104924","Bad credentials",NULL,NULL
749301,"172.69.15.139","2023-10-25 16:19:23.816009","Bad credentials",NULL,NULL
745506,"172.64.236.95","2023-10-25 15:56:36.319945","Bad credentials","bcc19b3a-272d-404d-bc7c-90f84c0c2e4f","iPhone 13"
745505,"188.114.111.52","2023-10-25 15:52:00.693282","Bad credentials",NULL,NULL
745504,"172.70.57.247","2023-10-25 12:12:14.018976","Bad credentials",NULL,NULL
745503,"172.70.57.247","2023-10-25 12:12:08.062913","Bad credentials",NULL,NULL
745502,"172.70.57.247","2023-10-25 12:11:57.427314","Bad credentials",NULL,NULL
745501,"172.64.236.60","2023-10-25 12:00:42.238462","Bad credentials","8cee0466-59b9-4959-8986-1ec2f8669ebd","iPhone 8"
737623,"172.64.236.137","2023-10-25 11:02:35.066041","Bad credentials","74dbd1f6-7aa3-40e9-8741-8beb4b8b057b","iPhone 11"
737622,"172.64.236.137","2023-10-25 10:16:02.732657","Bad credentials",NULL,NULL
737621,"172.64.238.9","2023-10-25 09:49:43.348984","Bad credentials",NULL,NULL
737620,"172.71.186.210","2023-10-25 09:41:16.487836","Bad credentials",NULL,NULL
737619,"172.64.238.142","2023-10-25 08:27:46.822417","Bad credentials",NULL,NULL
737618,"172.71.94.25","2023-10-24 19:47:58.932496","Bad credentials","c3e38edb-448b-4d14-be28-671f3f272b85","iPhone 12"
737616,"172.70.57.229","2023-10-24 18:35:15.40949","Bad credentials",NULL,NULL
737615,"172.71.126.53","2023-10-24 18:19:54.328926","Bad credentials",NULL,NULL
737614,"172.71.126.53","2023-10-24 18:18:58.343534","Bad credentials",NULL,NULL
737613,"172.71.126.53","2023-10-24 18:18:52.089531","Bad credentials",NULL,NULL
737612,"141.101.68.236","2023-10-24 18:18:33.553394","Bad credentials",NULL,NULL
737611,"172.68.134.109","2023-10-24 18:16:14.616785","Bad credentials",NULL,NULL
737510,"141.101.68.26","2023-10-24 17:44:32.249373","Bad credentials",NULL,NULL
737617,"172.64.238.28","2023-10-24 15:23:52.280452","Bad credentials",NULL,NULL
737610,"172.71.135.42","2023-10-24 15:11:56.516941","Bad credentials","5c8c50fd-aeb8-43ec-acbe-cad18a879d34","Mi A2"
737609,"172.64.236.136","2023-10-24 14:43:12.56426","Bad credentials","6c3f8944-5ee7-418c-b39c-6aa07ae0a436","iPhone 14 Pro Max"
737608,"172.64.238.29","2023-10-24 14:10:32.40318","ERR-401013",NULL,NULL
737607,"172.64.238.28","2023-10-24 14:10:24.693754","ERR-401013",NULL,NULL
737606,"172.71.186.118","2023-10-24 13:46:24.748121","Bad credentials",NULL,NULL
737605,"172.71.186.24","2023-10-24 13:07:12.459091","Bad credentials",NULL,NULL
737602,"172.64.238.143","2023-10-24 12:55:26.154059","Bad credentials",NULL,NULL
737601,"162.158.22.79","2023-10-24 12:48:55.65173","Bad credentials","2d05c2e6-f325-4565-bc78-b811546de35c","iPhone 11"
734601,"188.114.111.175","2023-10-24 10:35:52.240753","ERR-401008",NULL,NULL
729364,"172.69.15.140","2023-10-24 08:57:28.581457","ERR-401008","cc3518be-0c2f-46f3-9eb5-e030cc02bf6c","iPhone 11"
729413,"172.64.238.119","2023-10-23 19:55:02.404132","Bad credentials",NULL,NULL
729412,"172.64.238.143","2023-10-23 19:34:53.654871","Bad credentials",NULL,NULL
729411,"162.158.22.111","2023-10-23 19:33:35.646121","Bad credentials",NULL,NULL
729410,"162.158.22.78","2023-10-23 19:30:06.246192","Bad credentials",NULL,NULL
729409,"162.158.22.218","2023-10-23 19:29:44.836253","Bad credentials","6b17803c-0233-40c3-a00a-51e07623bd9f","iPhone XR"
729408,"162.158.22.152","2023-10-23 19:29:19.934449","Bad credentials",NULL,NULL
729407,"172.71.186.2","2023-10-23 19:28:04.524843","Bad credentials",NULL,NULL
729406,"188.114.111.52","2023-10-23 19:27:22.15029","Bad credentials",NULL,NULL
729405,"162.158.22.78","2023-10-23 19:26:18.939128","Bad credentials",NULL,NULL
729404,"162.158.22.78","2023-10-23 19:26:08.590872","Bad credentials",NULL,NULL
729403,"162.158.22.78","2023-10-23 19:25:58.936924","Bad credentials",NULL,NULL
729402,"172.71.186.119","2023-10-23 17:50:40.904502","Bad credentials","ee80362a-c3f2-4400-a469-7e7a94518910","M2101K7BG"
729401,"172.71.186.118","2023-10-23 17:50:33.676646","Bad credentials","ee80362a-c3f2-4400-a469-7e7a94518910","M2101K7BG"
718269,"172.68.134.148","2023-10-23 14:44:41.484173","Bad credentials",NULL,NULL
718268,"172.64.236.69","2023-10-23 14:37:20.321997","Bad credentials","b7c5bdf0-7327-4af2-b0bc-9f46d1c42911","iPhone 11"
718267,"172.64.238.118","2023-10-23 13:37:34.231809","Bad credentials",NULL,NULL
718217,"172.64.238.119","2023-10-23 12:21:01.69538","ERR-401008",NULL,NULL
718266,"172.64.238.8","2023-10-23 10:48:29.696957","Bad credentials",NULL,NULL
718265,"172.64.238.119","2023-10-23 10:42:43.094854","Bad credentials",NULL,NULL
718264,"172.64.236.94","2023-10-23 09:15:38.772587","Bad credentials","c80fce91-cd35-4e2e-ac25-a70fcf3654bb","M2102J20SG"
718263,"188.114.111.175","2023-10-23 01:07:22.407896","Bad credentials","de759c37-e222-4c61-8321-3bbe2ce77cf4","iPhone 11"
718262,"188.114.111.175","2023-10-23 01:06:59.192138","Bad credentials","de759c37-e222-4c61-8321-3bbe2ce77cf4","iPhone 11"
718261,"188.114.111.175","2023-10-23 01:06:16.966828","Bad credentials","de759c37-e222-4c61-8321-3bbe2ce77cf4","iPhone 11"
718260,"188.114.111.175","2023-10-23 01:06:03.550758","Bad credentials","de759c37-e222-4c61-8321-3bbe2ce77cf4","iPhone 11"
718259,"172.68.134.149","2023-10-22 23:16:00.053137","Bad credentials","943e7578-41e3-4378-b77b-f8025bbe82e7","iPhone 14 Pro Max"
718258,"172.64.236.136","2023-10-22 22:54:59.831243","Bad credentials","3cf202a6-4a04-47ad-a85d-0ed9efb77c51","iPhone 11 Pro"
718257,"172.71.186.2","2023-10-22 22:44:37.922783","Bad credentials","099e9ce4-7f3d-4f6b-a99c-dbf7dfe22483","sdk_gphone64_x86_64"
718256,"172.64.236.60","2023-10-22 22:26:47.497773","Bad credentials",NULL,NULL
830015,"172.71.186.211","2023-10-22 22:23:35.001101","Bad credentials",NULL,NULL
718253,"172.64.236.69","2023-10-22 21:19:27.671717","Bad credentials","931125e4-daaa-4bd7-befd-37adab90299f","SM-G950F"
718203,"172.64.236.94","2023-10-22 20:24:58.784864","Bad credentials",NULL,NULL
718252,"172.71.135.5","2023-10-22 20:01:05.784892","Bad credentials",NULL,NULL
718251,"162.158.22.111","2023-10-22 16:39:50.179723","Bad credentials",NULL,NULL
708035,"172.71.186.118","2023-10-22 13:49:30.245058","Bad credentials",NULL,NULL
708034,"172.64.238.8","2023-10-22 13:23:09.613032","Bad credentials","b4497f3a-8e28-4218-96f3-1a11635d46f6","SM-A125F"
708033,"172.64.238.8","2023-10-22 13:22:53.244789","Bad credentials","b4497f3a-8e28-4218-96f3-1a11635d46f6","SM-A125F"
708032,"172.64.238.8","2023-10-22 13:22:37.69302","Bad credentials","b4497f3a-8e28-4218-96f3-1a11635d46f6","SM-A125F"
708031,"162.158.22.106","2023-10-22 12:01:52.032257","Bad credentials",NULL,NULL
708030,"162.158.22.106","2023-10-22 12:01:44.902805","Bad credentials",NULL,NULL
708029,"162.158.22.152","2023-10-22 11:58:17.193053","Bad credentials",NULL,NULL
708028,"162.158.22.152","2023-10-22 11:58:07.476154","Bad credentials",NULL,NULL
708027,"172.70.57.188","2023-10-21 21:40:42.009958","Bad credentials",NULL,NULL
708026,"162.158.22.110","2023-10-21 21:21:54.735454","Bad credentials","51993c3f-d16b-4ba9-a4df-9d2d83b5c7a7","SM-A035F"
708025,"172.70.57.216","2023-10-21 19:49:22.316089","Bad credentials",NULL,NULL
707767,"172.64.238.119","2023-10-21 18:29:18.801076","Bad credentials",NULL,NULL
707766,"172.64.238.119","2023-10-21 18:29:10.914907","Bad credentials",NULL,NULL
707765,"172.64.238.119","2023-10-21 18:28:58.06772","Bad credentials",NULL,NULL
708024,"172.70.57.246","2023-10-21 13:39:48.80235","Bad credentials","ff2bd501-c378-476e-b994-ff83d111ee42","SM-A325F"
708014,"188.114.111.153","2023-10-21 12:27:22.336451","Bad credentials","5c052ecf-9f6e-4ac6-b7cd-4c20cce7eb35","SM-G985F"
708013,"188.114.111.53","2023-10-21 11:38:24.819474","Bad credentials","5c052ecf-9f6e-4ac6-b7cd-4c20cce7eb35","SM-G985F"
708012,"188.114.111.53","2023-10-21 11:38:09.270675","Bad credentials","5c052ecf-9f6e-4ac6-b7cd-4c20cce7eb35","SM-G985F"
708011,"172.70.57.229","2023-10-21 11:31:53.078692","Bad credentials","5c052ecf-9f6e-4ac6-b7cd-4c20cce7eb35","SM-G985F"
708010,"172.70.57.229","2023-10-21 11:31:38.518374","Bad credentials","5c052ecf-9f6e-4ac6-b7cd-4c20cce7eb35","SM-G985F"
708009,"162.158.22.111","2023-10-21 06:29:01.845478","Bad credentials","06193ab0-3046-4336-ac42-22aaaa957004","SM-G960F"
708008,"172.64.238.49","2023-10-20 21:21:25.08994","Bad credentials",NULL,NULL
708007,"172.68.134.159","2023-10-20 16:45:29.522739","Bad credentials","8e015e3d-dced-4dc1-9ec5-6c09298d8080","iPhone 11 Pro Max"
708006,"172.68.134.159","2023-10-20 16:45:10.586617","Bad credentials",NULL,NULL
708004,"172.68.134.129","2023-10-20 14:59:59.529537","Bad credentials","f3943d74-94d4-45bd-9b73-3068c473a687","iPhone 12"
708003,"172.64.238.29","2023-10-20 14:26:36.715208","Bad credentials","f3943d74-94d4-45bd-9b73-3068c473a687","iPhone 12"
708002,"172.68.134.109","2023-10-20 14:25:38.612969","Bad credentials","f3943d74-94d4-45bd-9b73-3068c473a687","iPhone 12"
708001,"172.68.134.109","2023-10-20 14:25:20.011041","Bad credentials","f3943d74-94d4-45bd-9b73-3068c473a687","iPhone 12"
697318,"162.158.22.8","2023-10-20 11:07:21.730934","Bad credentials",NULL,NULL
697317,"172.64.236.136","2023-10-20 10:35:25.71577","Bad credentials","0b291606-497f-4e8d-a9e3-08b9c7ee4d15","iPhone 12 Pro"
697316,"172.70.57.246","2023-10-20 06:51:11.040827","Bad credentials",NULL,NULL
697315,"162.158.22.152","2023-10-19 21:22:01.2376","Bad credentials","099e9ce4-7f3d-4f6b-a99c-dbf7dfe22483","sdk_gphone64_x86_64"
697314,"172.68.134.108","2023-10-19 20:20:22.482154","Bad credentials",NULL,NULL
697313,"172.70.57.188","2023-10-19 19:34:35.570125","Bad credentials",NULL,NULL
697312,"162.158.22.8","2023-10-19 19:25:10.617006","Bad credentials",NULL,NULL
697311,"172.68.134.148","2023-10-19 19:23:17.343898","Bad credentials",NULL,NULL
697310,"172.64.238.143","2023-10-19 19:07:56.317678","Bad credentials",NULL,NULL
697309,"172.64.236.136","2023-10-19 18:00:53.499133","Bad credentials","bdaf1595-2f6e-4361-aa48-64b828c3f9a1","iPhone 13"
697308,"162.158.22.111","2023-10-19 16:45:19.717563","Bad credentials",NULL,NULL
697307,"172.71.135.42","2023-10-19 16:21:03.324283","Bad credentials",NULL,NULL
697306,"141.101.68.253","2023-10-19 16:05:45.24217","Bad credentials",NULL,NULL
697305,"162.158.22.78","2023-10-19 15:45:26.348957","Bad credentials",NULL,NULL
697304,"172.64.236.136","2023-10-19 15:24:53.258266","Bad credentials",NULL,NULL
694707,"172.68.134.65","2023-10-19 12:31:25.648755","Bad credentials",NULL,NULL
694706,"172.64.238.9","2023-10-19 11:54:00.958347","Bad credentials","65ee6101-2c81-4ee8-a64b-f0f5cea83dd1","iPhone 13"
694705,"172.64.238.9","2023-10-19 11:53:48.863409","Bad credentials","65ee6101-2c81-4ee8-a64b-f0f5cea83dd1","iPhone 13"
694605,"172.64.236.68","2023-10-19 11:02:40.292839","Bad credentials",NULL,NULL
694704,"172.64.236.95","2023-10-19 10:10:35.364402","Bad credentials",NULL,NULL
694703,"172.64.236.95","2023-10-19 10:10:13.35495","Bad credentials",NULL,NULL
694701,"172.64.238.9","2023-10-19 09:57:24.159272","Bad credentials",NULL,NULL
677500,"162.158.22.152","2023-10-19 09:53:29.590647","Bad credentials","04aa0968-5cd7-43d5-bca1-bbcf92a5dca0","iPhone 14"
677499,"172.64.238.119","2023-10-19 09:45:04.709092","Bad credentials",NULL,NULL
677498,"172.68.134.148","2023-10-19 09:44:13.387838","Bad credentials",NULL,NULL
677497,"162.158.22.110","2023-10-19 09:04:25.58139","Bad credentials","700852fa-620f-44d9-8f7d-08299f742d24","iPhone 12"
677496,"162.158.22.160","2023-10-19 09:03:12.500832","Bad credentials",NULL,NULL
677495,"172.71.186.47","2023-10-19 09:02:38.597981","Bad credentials",NULL,NULL
677494,"162.158.22.9","2023-10-19 09:01:52.20547","Bad credentials",NULL,NULL
677493,"162.158.22.9","2023-10-19 09:01:42.324748","Bad credentials",NULL,NULL
677492,"162.158.22.9","2023-10-19 09:01:36.684487","Bad credentials",NULL,NULL
677392,"172.68.119.107","2023-10-19 08:37:23.153307","Bad credentials",NULL,NULL
677490,"172.71.186.166","2023-10-19 07:56:28.402647","Bad credentials",NULL,NULL
677489,"172.64.238.143","2023-10-19 07:46:32.654729","Bad credentials",NULL,NULL
677488,"172.64.238.9","2023-10-19 03:00:15.706734","Bad credentials","59edc59d-832e-4bc6-975d-32b61335a03d","CPH2159"
677487,"172.64.238.9","2023-10-19 02:59:46.290447","Bad credentials","59edc59d-832e-4bc6-975d-32b61335a03d","CPH2159"
677486,"172.64.238.8","2023-10-19 02:59:36.7957","Bad credentials","59edc59d-832e-4bc6-975d-32b61335a03d","CPH2159"
677485,"172.64.238.8","2023-10-18 23:49:10.682174","Bad credentials",NULL,NULL
677484,"172.64.236.68","2023-10-18 23:25:20.252055","Bad credentials",NULL,NULL
677483,"172.64.236.69","2023-10-18 23:23:22.162434","Bad credentials",NULL,NULL
677482,"172.70.57.189","2023-10-18 21:33:20.853076","Bad credentials",NULL,NULL
677481,"172.64.236.69","2023-10-18 21:03:15.016741","Bad credentials",NULL,NULL
677480,"172.64.236.69","2023-10-18 21:03:14.993972","Bad credentials",NULL,NULL
677479,"172.64.236.69","2023-10-18 15:48:01.694099","Bad credentials",NULL,NULL
677478,"162.158.22.106","2023-10-18 15:33:47.127886","Bad credentials",NULL,NULL
677477,"162.158.22.78","2023-10-18 14:56:40.433031","Bad credentials",NULL,NULL
677475,"172.68.134.109","2023-10-18 14:31:42.661844","Bad credentials",NULL,NULL
677474,"172.64.238.143","2023-10-18 14:25:52.378294","Bad credentials",NULL,NULL
677476,"172.70.57.216","2023-10-18 14:25:01.639011","Bad credentials",NULL,NULL
677473,"172.64.236.69","2023-10-18 14:16:59.595073","Bad credentials",NULL,NULL
677472,"172.64.236.69","2023-10-18 14:16:54.234696","Bad credentials",NULL,NULL
677471,"162.158.22.165","2023-10-18 14:12:17.139138","Bad credentials","d97fdc7f-774a-4cbd-882c-629096b16441","iPhone 14 Plus"
677470,"172.64.238.119","2023-10-18 13:39:10.670635","Bad credentials","6483b3e8-0c71-499f-80b4-220250d511ad","iPhone 11 Pro"
677469,"172.64.238.8","2023-10-18 12:21:55.305986","Bad credentials","4fa3b00e-6392-4734-8f4f-c4202ae73f7e","iPhone 11"
677468,"172.64.238.8","2023-10-18 12:21:49.872125","Bad credentials","4fa3b00e-6392-4734-8f4f-c4202ae73f7e","iPhone 11"
677467,"172.64.238.28","2023-10-18 11:37:42.912908","Bad credentials","a8bbe9b1-19fd-4173-ba51-fe479d3603f8","SM-G920F"
677466,"188.114.111.52","2023-10-18 09:05:17.190094","Bad credentials",NULL,NULL
737604,"172.71.186.189","2023-10-18 07:08:27.027346","Bad credentials",NULL,NULL
737603,"172.71.186.189","2023-10-18 07:08:17.567444","Bad credentials",NULL,NULL
677465,"172.64.238.29","2023-10-17 23:38:45.949428","Bad credentials",NULL,NULL
677464,"172.64.238.29","2023-10-17 23:38:40.491408","Bad credentials",NULL,NULL
677463,"172.64.238.29","2023-10-17 23:38:34.74228","Bad credentials",NULL,NULL
677462,"172.68.134.148","2023-10-17 23:14:33.769974","Bad credentials",NULL,NULL
677461,"172.68.134.148","2023-10-17 23:14:29.220846","Bad credentials",NULL,NULL
677460,"172.68.134.148","2023-10-17 23:10:29.575195","Bad credentials",NULL,NULL
677459,"162.158.22.9","2023-10-17 21:53:42.477476","Bad credentials",NULL,NULL
677458,"172.71.186.119","2023-10-17 21:32:11.181628","Bad credentials",NULL,NULL
677457,"172.64.238.143","2023-10-17 21:28:33.616897","Bad credentials",NULL,NULL
677456,"172.68.134.148","2023-10-17 21:07:06.325241","Bad credentials",NULL,NULL
677455,"162.158.22.106","2023-10-17 20:52:38.959423","Bad credentials","712199ef-8dbc-4abb-a19b-cc6490f395a8","iPhone 14 Pro Max"
677454,"162.158.22.218","2023-10-17 20:25:43.577907","Bad credentials",NULL,NULL
677453,"172.71.134.201","2023-10-17 20:12:24.148616","Bad credentials",NULL,NULL
677451,"172.71.186.2","2023-10-17 18:34:57.09109","Bad credentials","4a147ae4-1980-45ed-a972-66ca26c2c289","SM-G986B"
671566,"172.68.134.108","2023-10-17 17:28:32.074344","Bad credentials",NULL,NULL
671565,"162.158.22.161","2023-10-17 16:12:46.417939","Bad credentials",NULL,NULL
671564,"172.64.236.94","2023-10-17 14:57:18.94836","Bad credentials","2db17028-0968-4336-a994-df0f9d842489","23021RAAEG"
671563,"172.64.236.94","2023-10-17 14:56:43.84418","Bad credentials","2db17028-0968-4336-a994-df0f9d842489","23021RAAEG"
671515,"162.158.22.153","2023-10-17 14:33:23.092907","Bad credentials",NULL,NULL
671562,"162.158.22.106","2023-10-17 14:04:10.734181","Bad credentials",NULL,NULL
671513,"188.114.111.152","2023-10-17 12:21:33.108011","Bad credentials","df118857-9db8-4b19-b4f6-2e9bcd9c3487","SM-N980F"
671512,"188.114.111.152","2023-10-17 12:20:02.804456","Bad credentials","df118857-9db8-4b19-b4f6-2e9bcd9c3487","SM-N980F"
671561,"172.71.186.47","2023-10-17 12:16:25.479004","Bad credentials",NULL,NULL
671560,"162.158.22.106","2023-10-17 11:16:07.492927","Bad credentials",NULL,NULL
671559,"172.64.236.69","2023-10-17 10:00:37.004536","Bad credentials","f1163b02-856b-452e-9a36-21cf6c218152","M1908C3JGG"
671558,"188.114.111.174","2023-10-17 09:39:46.752895","Bad credentials",NULL,NULL
671557,"172.64.238.9","2023-10-17 00:24:21.120075","Bad credentials",NULL,NULL
671556,"172.64.236.137","2023-10-16 23:57:56.884372","Bad credentials",NULL,NULL
671555,"172.64.238.9","2023-10-16 23:18:28.429837","Bad credentials",NULL,NULL
671554,"172.64.236.137","2023-10-16 23:06:14.567854","Bad credentials",NULL,NULL
671553,"172.68.134.148","2023-10-16 21:40:32.50192","Bad credentials","b5d57176-f965-48f9-a357-110113f6b32d","JNY-LX1"
671552,"172.71.186.210","2023-10-16 21:15:01.662376","Bad credentials","b5d57176-f965-48f9-a357-110113f6b32d","JNY-LX1"
671551,"172.71.186.210","2023-10-16 21:14:53.133606","Bad credentials","b5d57176-f965-48f9-a357-110113f6b32d","JNY-LX1"
669707,"172.68.134.108","2023-10-16 21:01:52.135641","Bad credentials","10521739-b4d4-47d1-ad4c-b2deb3f04710","SM-A336E"
669706,"172.71.126.145","2023-10-16 20:58:26.01414","Bad credentials","17639c2d-01e1-48ca-ad3f-0fd4aa4844bf","iPhone 11"
669705,"162.158.2.55","2023-10-16 18:26:25.359115","Bad credentials",NULL,NULL
669704,"172.68.134.109","2023-10-16 18:13:02.411004","ERR-401021","46621ead-c166-405f-88d2-78f916aab56c","CPH2363"
669703,"172.68.134.109","2023-10-16 18:12:32.122556","ERR-401021","46621ead-c166-405f-88d2-78f916aab56c","CPH2363"
669702,"172.68.134.109","2023-10-16 18:12:25.403279","ERR-401021","46621ead-c166-405f-88d2-78f916aab56c","CPH2363"
666752,"172.71.186.167","2023-10-16 13:55:56.53402","Bad credentials",NULL,NULL
666751,"172.71.186.47","2023-10-16 10:54:52.566387","Bad credentials",NULL,NULL
653318,"172.64.238.118","2023-10-15 23:08:49.058215","Bad credentials",NULL,NULL
653316,"172.64.236.95","2023-10-15 21:33:21.668294","Bad credentials",NULL,NULL
653315,"172.64.236.95","2023-10-15 21:33:11.584933","Bad credentials",NULL,NULL
653317,"172.71.186.211","2023-10-15 21:25:53.015744","Bad credentials",NULL,NULL
652969,"162.158.22.219","2023-10-15 21:07:59.714538","Bad credentials","46213768-669f-4b87-9907-031969922196","SM-A515F"
652968,"162.158.22.219","2023-10-15 21:07:49.882948","Bad credentials","46213768-669f-4b87-9907-031969922196","SM-A515F"
653314,"162.158.22.110","2023-10-15 19:24:58.261294","Bad credentials","1f424a7e-8ed2-468a-8a73-9c714f636a6c","SM-A546B"
653313,"162.158.22.110","2023-10-15 19:24:46.289848","Bad credentials","1f424a7e-8ed2-468a-8a73-9c714f636a6c","SM-A546B"
653312,"162.158.22.110","2023-10-15 19:24:32.22432","Bad credentials","1f424a7e-8ed2-468a-8a73-9c714f636a6c","SM-A546B"
653310,"162.158.22.165","2023-10-15 16:43:58.871101","Bad credentials","0b291606-497f-4e8d-a9e3-08b9c7ee4d15","iPhone 12 Pro"
653309,"162.158.22.165","2023-10-15 16:43:39.094651","Bad credentials","0b291606-497f-4e8d-a9e3-08b9c7ee4d15","iPhone 12 Pro"
653308,"172.64.238.9","2023-10-15 13:32:26.481715","Bad credentials",NULL,NULL
653307,"162.158.22.106","2023-10-15 12:35:03.587801","Bad credentials",NULL,NULL
653306,"172.64.236.136","2023-10-14 20:29:41.229574","Bad credentials","7edb7631-53f2-4fdd-8167-ef081441ca35","iPhone 13"
653305,"172.64.236.68","2023-10-14 20:29:28.241605","Bad credentials","7edb7631-53f2-4fdd-8167-ef081441ca35","iPhone 13"
782119,"172.68.134.108","2023-10-12 19:30:41.154018","Bad credentials","c390a0b0-113a-44b4-b2cf-37f03a7cb3e5","iPhone 13 Pro Max"
652957,"172.64.238.8","2023-10-12 17:42:28.583167","ERR-401008",NULL,NULL
653303,"172.68.134.149","2023-10-12 17:14:36.395935","Bad credentials",NULL,NULL
653302,"172.71.186.2","2023-10-12 17:09:34.273319","Bad credentials",NULL,NULL
653301,"162.158.22.111","2023-10-12 17:02:04.837043","Bad credentials",NULL,NULL
782118,"162.158.22.218","2023-10-12 16:41:41.852694","Bad credentials","c390a0b0-113a-44b4-b2cf-37f03a7cb3e5","iPhone 13 Pro Max"
782117,"162.158.22.218","2023-10-12 16:41:29.575023","Bad credentials","c390a0b0-113a-44b4-b2cf-37f03a7cb3e5","iPhone 13 Pro Max"
782116,"172.71.186.188","2023-10-12 16:38:39.439843","Bad credentials","c390a0b0-113a-44b4-b2cf-37f03a7cb3e5","iPhone 13 Pro Max"
643193,"172.64.236.137","2023-10-12 15:21:03.022954","Bad credentials","31356b2e-9eb2-49c6-90e8-ccc0ee4a6e41","Redmi Note 8"
643192,"172.64.236.95","2023-10-12 13:10:30.845574","Bad credentials",NULL,NULL
643191,"172.71.186.140","2023-10-12 12:00:28.896129","Bad credentials",NULL,NULL
643190,"162.158.22.107","2023-10-12 09:13:30.2048","Bad credentials",NULL,NULL
643189,"188.114.111.153","2023-10-12 08:16:50.944286","Bad credentials","517b45a2-cb55-436f-8e43-a0f9a96602a8","sdk_gphone_x86"
643188,"188.114.111.153","2023-10-12 08:16:36.353175","Bad credentials","517b45a2-cb55-436f-8e43-a0f9a96602a8","sdk_gphone_x86"
643187,"188.114.111.153","2023-10-12 08:16:06.402752","Bad credentials","517b45a2-cb55-436f-8e43-a0f9a96602a8","sdk_gphone_x86"
643186,"188.114.111.153","2023-10-12 08:14:17.350173","Bad credentials",NULL,NULL
643147,"172.64.236.69","2023-10-11 19:34:57.456346","Bad credentials",NULL,NULL
643146,"172.64.236.69","2023-10-11 19:34:39.679912","Bad credentials",NULL,NULL
643184,"162.158.22.152","2023-10-11 19:16:09.125753","Bad credentials",NULL,NULL
643183,"172.71.186.24","2023-10-11 18:57:39.029065","Bad credentials","0b291606-497f-4e8d-a9e3-08b9c7ee4d15","iPhone 12 Pro"
643182,"172.71.186.24","2023-10-11 18:57:17.485363","Bad credentials","0b291606-497f-4e8d-a9e3-08b9c7ee4d15","iPhone 12 Pro"
643142,"172.69.15.145","2023-10-11 18:42:57.554541","ERR-404002",NULL,NULL
643185,"172.64.238.28","2023-10-11 18:08:36.426848","Bad credentials",NULL,NULL
643140,"172.71.135.81","2023-10-11 17:42:50.247811","ERR-401008",NULL,NULL
643139,"172.71.134.110","2023-10-11 17:15:10.908687","Bad credentials","aab02f0c-3d54-43fa-9066-b6209741ece3","iPhone 8"
643138,"172.71.134.111","2023-10-11 17:14:30.278467","Bad credentials","aab02f0c-3d54-43fa-9066-b6209741ece3","iPhone 8"
643137,"172.71.134.110","2023-10-11 17:14:16.432448","Bad credentials","aab02f0c-3d54-43fa-9066-b6209741ece3","iPhone 8"
643181,"162.158.118.237","2023-10-11 16:41:34.624896","Bad credentials",NULL,NULL
643180,"162.158.118.237","2023-10-11 16:41:15.229662","Bad credentials",NULL,NULL
643179,"162.158.118.237","2023-10-11 16:41:07.847425","Bad credentials",NULL,NULL
643133,"172.71.134.50","2023-10-11 16:00:24.984463","Bad credentials",NULL,NULL
643175,"172.71.135.42","2023-10-11 14:11:14.98693","Bad credentials",NULL,NULL
643177,"162.158.22.78","2023-10-11 11:45:54.939946","Bad credentials",NULL,NULL
643176,"162.158.22.79","2023-10-11 11:45:54.859221","Bad credentials",NULL,NULL
643174,"172.71.186.118","2023-10-11 11:22:32.530111","Bad credentials","8e9413d7-e7d3-4414-a4a0-ffb5b68ac638","iPhone 12"
643173,"172.71.186.118","2023-10-11 11:22:23.741604","Bad credentials","8e9413d7-e7d3-4414-a4a0-ffb5b68ac638","iPhone 12"
643172,"162.158.22.79","2023-10-11 09:36:30.266165","Bad credentials",NULL,NULL
643171,"162.158.22.219","2023-10-11 09:06:27.260882","Bad credentials","ac992f46-91a4-4418-b04d-1adba39d5d3f","moto g(9) plus"
643170,"162.158.22.219","2023-10-11 09:05:48.031744","Bad credentials","ac992f46-91a4-4418-b04d-1adba39d5d3f","moto g(9) plus"
643169,"162.158.22.219","2023-10-11 09:04:50.807876","Bad credentials",NULL,NULL
